Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AARSD1,Alanyl-tRNA editing protein Aarsd1,15536,259,0.80 [0.65-0.98],0.0298603473765218
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ABL1,Tyrosine-protein kinase ABL1,15536,259,0.83 [0.70-0.99],0.0388739769734051
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ABO,Histo-blood group ABO system transferase,13567,224,1.10 [1.01-1.21],0.0320740238070858
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",13279,218,0.75 [0.59-0.96],0.0221019210406142
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACAN,Aggrecan core protein,15469,260,0.67 [0.44-1.00],0.0486653119501813
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACP5,Tartrate-resistant acid phosphatase type 5,15664,258,0.46 [0.33-0.64],6.5177278674717294e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACP6,Lysophosphatidic acid phosphatase type 6,15720,264,0.79 [0.68-0.92],0.0020877232695335
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACVRL1,Serine/threonine-protein kinase receptor R3,15467,260,0.54 [0.32-0.90],0.017243168760749
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ACYP1,Acylphosphatase-1,13204,214,0.78 [0.63-0.96],0.0174231766093814
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ADA2,Adenosine deaminase 2,15491,257,0.66 [0.50-0.87],0.0031454457466163
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,15536,259,0.79 [0.64-0.96],0.0208168846921154
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,15335,250,0.62 [0.41-0.95],0.0271550052886181
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ADM,Pro-adrenomedullin,15743,264,0.40 [0.28-0.57],2.831886029001033e-07
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AGR3,Anterior gradient protein 3,15206,251,0.76 [0.61-0.94],0.0129645207920889
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AGRN,Agrin,15682,264,0.67 [0.46-0.97],0.0343573002919362
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AHCY,Adenosylhomocysteinase,15601,261,0.83 [0.70-0.98],0.0278264556755121
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AHNAK,Neuroblast differentiation-associated protein AHNAK,13187,220,0.59 [0.37-0.92],0.0192456073125577
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AIF1,Allograft inflammatory factor 1,15230,251,0.76 [0.62-0.94],0.0102317457714799
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AK1,Adenylate kinase isoenzyme 1,15601,261,0.79 [0.66-0.94],0.0088440838063941
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AKT1S1,Proline-rich AKT1 substrate 1,15209,254,0.83 [0.70-0.99],0.0376219936743121
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AKT3,RAC-gamma serine/threonine-protein kinase,15154,250,0.76 [0.62-0.94],0.0101888052253603
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ALDH1A1,Retinal dehydrogenase 1,15599,264,0.74 [0.59-0.93],0.0093319266238256
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ALMS1,Alstrom syndrome protein 1,13279,218,0.60 [0.43-0.85],0.0043826951861689
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AMBP,Protein AMBP,15727,264,0.24 [0.13-0.42],1.0151423148633271e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,13538,225,0.57 [0.35-0.92],0.0214980799432164
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,12727,207,0.70 [0.52-0.96],0.028424307551105
"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,ANG,Angiogenin,15536,258,0.68 [0.48-0.95],0.0240205331037411
