Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,22715,42,1.40 [1.02-1.93],0.0358510775540912
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AGBL2,Cytosolic carboxypeptidase 2,19485,34,0.72 [0.56-0.93],0.0104009156374321
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ANXA10,Annexin A10,22621,44,0.68 [0.47-0.99],0.0429970768777705
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,APOBR,Apolipoprotein B receptor,19637,34,0.49 [0.24-0.98],0.0449095583443596
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ARID4B,AT-rich interactive domain-containing protein 4B,22621,44,1.52 [1.04-2.23],0.0317543852500615
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C2orf69,UPF0565 protein C2orf69,19602,33,1.46 [1.08-1.99],0.0153524626145611
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C7orf50,Uncharacterized protein C7orf50,20107,35,2.21 [1.25-3.91],0.0063741270630084
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CBS,Cystathionine beta-synthase,19637,34,1.74 [1.10-2.74],0.0183861610928961
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD14,Monocyte differentiation antigen CD14,22737,46,0.50 [0.26-0.93],0.0288998865273061
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD55,Complement decay-accelerating factor,22371,45,0.29 [0.10-0.86],0.0255502896843871
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CFHR4,Complement factor H-related protein 4,20136,35,0.64 [0.43-0.94],0.0237228999523712
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CLEC1A,C-type lectin domain family 1 member A,22715,42,0.38 [0.17-0.88],0.0242025877672768
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CLPP,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",22911,46,1.33 [1.01-1.73],0.0390801562890761
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",23041,45,1.45 [1.04-2.04],0.0301415592313842
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,COX6B1,Cytochrome c oxidase subunit 6B1,20139,35,0.32 [0.11-0.95],0.0406694215885987
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CRTAP,Cartilage-associated protein,19602,33,0.36 [0.13-0.99],0.0472244223600482
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CYB5A,Cytochrome b5,19412,32,1.52 [1.18-1.96],0.0010254779812998
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DCUN1D2,DCN1-like protein 2,19412,32,1.40 [1.04-1.88],0.0254534406518285
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DCXR,L-xylulose reductase,23247,47,1.63 [1.06-2.52],0.0271121341236122
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DKKL1,Dickkopf-like protein 1,23041,45,0.75 [0.58-0.96],0.0234509975627244
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DMP1,Dentin matrix acidic phosphoprotein 1,19637,34,1.87 [1.04-3.34],0.0353167232350045
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DNER,Delta and Notch-like epidermal growth factor-related receptor,23101,45,0.34 [0.12-0.96],0.0418358290230515
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DUSP3,Dual specificity protein phosphatase 3,22621,44,1.30 [1.05-1.62],0.0162723383121702
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ECM1,Extracellular matrix protein 1,19641,35,0.47 [0.23-0.95],0.0359261903884194
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ENPEP,Glutamyl aminopeptidase,19456,34,1.70 [1.24-2.33],0.0009526707912421
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EPGN,Epigen,20048,34,0.20 [0.04-0.91],0.0378169777801856
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EPPK1,Epiplakin,19637,34,0.58 [0.35-0.94],0.0258240160101751
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,F12,Coagulation factor XII,20173,35,0.37 [0.20-0.68],0.001290668630127
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FAM20A,Pseudokinase FAM20A,20139,35,0.26 [0.08-0.80],0.0193666866290284
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FETUB,Fetuin-B,23228,46,0.50 [0.32-0.78],0.0023217561478636
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GATA3,Trans-acting T-cell-specific transcription factor GATA-3,19412,32,3.51 [1.40-8.82],0.007420076657898
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GBP1,Guanylate-binding protein 1,20071,35,1.61 [1.08-2.40],0.0197200605168045
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GJA8,Gap junction alpha-8 protein,19412,32,0.45 [0.22-0.91],0.0262953518645282
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GP1BB,Platelet glycoprotein Ib beta chain,19456,34,1.64 [1.03-2.62],0.0389169065426772
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HPGDS,Hematopoietic prostaglandin D synthase,22634,44,0.37 [0.18-0.77],0.0072525534058454
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HS6ST1,Heparan-sulfate 6-O-sulfotransferase 1,23337,47,0.48 [0.23-0.98],0.0427781902920403
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IFNAR1,Interferon alpha/beta receptor 1,20045,34,0.23 [0.08-0.63],0.004742556249975
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IGFBP3,Insulin-like growth factor-binding protein 3,23276,46,0.47 [0.23-0.95],0.0359703624558256
