Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY1,Aminoacylase-1,23048,61,0.62 [0.42-0.92],0.0179864719052797
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23189,60,2.12 [1.09-4.11],0.0259230292575474
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AGXT,Serine--pyruvate aminotransferase,23048,61,0.66 [0.47-0.94],0.0211750995541243
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AK1,Adenylate kinase isoenzyme 1,23048,61,1.63 [1.18-2.23],0.0027219416972751
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AMBN,Ameloblastin,22605,57,1.72 [1.11-2.68],0.0155641732801152
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANXA1,Annexin A1,19515,51,1.68 [1.13-2.51],0.0111562938309835
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ARTN,Artemin,22605,57,1.56 [1.18-2.06],0.0017002426697518
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ASS1,Argininosuccinate synthase,19366,51,0.69 [0.48-1.00],0.0483248233488697
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AZU1,Azurocidin,22349,58,1.34 [1.07-1.69],0.011141526842007
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BAP18,Chromatin complexes subunit BAP18,20014,54,1.35 [1.02-1.78],0.0351688566066878
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BCL2L15,Bcl-2-like protein 15,19457,54,1.44 [1.03-2.01],0.0328893061279615
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BHLHE40,Class E basic helix-loop-helix protein 40,19392,53,0.63 [0.43-0.93],0.0190975249487773
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BPIFB2,BPI fold-containing family B member 2,20000,54,1.43 [1.03-1.98],0.0339434292181022
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,C1QA,Complement C1q subcomponent subunit A,23166,60,2.74 [1.09-6.87],0.0313302507088361
