Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE,Angiotensin-converting enzyme,19551,79,0.39 [0.19-0.82],0.0123662007089611
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACTN2,Alpha-actinin-2,18868,73,0.60 [0.38-0.94],0.0248998063129164
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADGRV1,Adhesion G-protein coupled receptor V1,18899,75,1.33 [1.06-1.66],0.0146031796029856
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AGBL2,Cytosolic carboxypeptidase 2,18899,75,0.81 [0.65-0.99],0.0410998012280155
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,18299,74,0.57 [0.35-0.92],0.0221877338036721
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AMY2B,Alpha-amylase 2B,20950,84,0.63 [0.42-0.94],0.0247434378299403
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,APOA2,Apolipoprotein A-II,19551,79,0.63 [0.41-0.97],0.0349753531079738
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AREG,Amphiregulin,22354,93,1.54 [1.07-2.22],0.0213272338591384
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ARHGAP5,Rho GTPase-activating protein 5,18838,76,1.27 [1.01-1.60],0.0408591504445753
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,18868,73,0.47 [0.22-0.98],0.0435914074244338
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BAG3,BAG family molecular chaperone regulator 3,22225,92,0.64 [0.44-0.92],0.01736512173235
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BPIFA2,BPI fold-containing family A member 2,18386,74,0.73 [0.58-0.90],0.0038047948737335
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BRDT,Bromodomain testis-specific protein,18868,73,1.90 [1.14-3.17],0.0137812975139785
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BTD,Biotinidase,19569,78,3.74 [1.23-11.37],0.0201272201740179
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CBLIF,Cobalamin binding intrinsic factor,22423,92,0.76 [0.62-0.93],0.0085571978486068
