Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ACAN,Aggrecan core protein,8081,92,0.48 [0.24-0.93],0.0299002721173837
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ACVRL1,Serine/threonine-protein kinase receptor R3,8046,94,3.00 [1.79-5.05],3.374189142505974e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,6866,75,2.30 [1.42-3.71],0.0006686041562922
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,8237,96,1.91 [1.09-3.36],0.0236966665691312
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,7057,79,1.88 [1.00-3.51],0.0487446922487304
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADGRD1,Adhesion G-protein coupled receptor D1,6928,76,0.45 [0.25-0.80],0.0062380476005773
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADM,Pro-adrenomedullin,8219,95,2.64 [1.35-5.16],0.0046390185841584
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ADRA2A,Alpha-2A adrenergic receptor,6822,75,1.34 [1.05-1.70],0.0168944272903472
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AGER,Advanced glycosylation end product-specific receptor,8148,96,1.52 [1.01-2.29],0.0439809893265401
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AGRN,Agrin,8199,96,1.81 [1.22-2.67],0.0030965116791281
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AHSP,Alpha-hemoglobin-stabilizing protein,8153,94,0.74 [0.59-0.93],0.0101263174552357
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AIDA,"Axin interactor, dorsalization-associated protein",6896,75,1.25 [1.02-1.54],0.0347776805176332
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AKR1B1,Aldo-keto reductase family 1 member B1,7992,94,1.35 [1.06-1.71],0.0158076460661072
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ALDH1A1,Retinal dehydrogenase 1,8175,94,0.66 [0.45-0.95],0.0273978636387386
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AMBP,Protein AMBP,8209,95,3.67 [1.67-8.06],0.0012083027631269
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AMOT,Angiomotin,6928,76,2.00 [1.18-3.40],0.0105699120995342
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AMOTL2,Angiomotin-like protein 2,7024,80,1.64 [1.19-2.25],0.0022032893224661
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ANGPTL1,Angiopoietin-related protein 1,8044,90,0.49 [0.25-0.95],0.0348663647997571
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AOC1,Amiloride-sensitive amine oxidase [copper-containing],8025,91,0.61 [0.38-0.95],0.0301589738524989
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,8113,95,1.47 [1.05-2.08],0.0269376663153442
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APCS,Serum amyloid P-component,7009,79,0.47 [0.26-0.85],0.0125582477087667
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APOA4,Apolipoprotein A-IV,7080,79,1.76 [1.10-2.83],0.0192663822799181
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APOC1,Apolipoprotein C-I,7068,79,0.54 [0.31-0.96],0.0340891622715255
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APOF,Apolipoprotein F,7084,80,0.47 [0.23-0.96],0.0375294485631932
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APOL1,Apolipoprotein L1,7084,80,0.49 [0.31-0.76],0.0013441645434955
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,APOM,Apolipoprotein M,8196,95,0.43 [0.24-0.77],0.0043855148191151
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ARHGAP30,Rho GTPase-activating protein 30,6943,78,1.68 [1.17-2.41],0.005327512607743
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ASGR1,Asialoglycoprotein receptor 1,8061,94,2.10 [1.20-3.65],0.009006159170664
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ATP6AP2,Renin receptor,7992,94,1.64 [1.16-2.31],0.0049185869038114
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ATRAID,All-trans retinoic acid-induced differentiation factor,7057,79,1.71 [1.09-2.67],0.0189325748423152
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,B2M,Beta-2-microglobulin,7080,79,1.57 [1.03-2.40],0.0377374293160911
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,B4GALT1,"Beta-1,4-galactosyltransferase 1",8199,96,1.99 [1.10-3.57],0.021846821254321
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,BCHE,Cholinesterase,6937,79,0.45 [0.22-0.95],0.0367681145788655
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,BMP6,Bone morphogenetic protein 6,8002,91,1.70 [1.11-2.60],0.0138459415632703
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,BMPER,BMP-binding endothelial regulator protein,6928,76,2.03 [1.01-4.08],0.0479832205515222
