Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ADM,Pro-adrenomedullin,47641,128,3.31 [1.79-6.11],0.000130221063417
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,BAMBI,BMP and activin membrane-bound inhibitor homolog,46122,123,2.28 [1.46-3.58],0.0003173346809023
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,BTN2A1,Butyrophilin subfamily 2 member A1,47451,129,2.76 [1.67-4.57],7.801667940085522e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CCN3,CCN family member 3,47746,130,2.06 [1.37-3.10],0.0005045554594833
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CD27,CD27 antigen,47385,129,1.98 [1.42-2.76],5.5395438736428814e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CD5,T-cell surface glycoprotein CD5,47575,128,1.87 [1.36-2.57],0.0001132621330926
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CDSN,Corneodesmosin,47608,127,1.84 [1.29-2.62],0.0007009440891015
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CKAP4,Cytoskeleton-associated protein 4,47525,126,2.42 [1.66-3.53],4.024568963707781e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,COL6A3,Collagen alpha-3(VI) chain,47823,130,1.99 [1.33-2.96],0.0007343678686853
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ELN,Elastin,41124,113,2.59 [1.59-4.20],0.0001212068073899
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,EPHB6,Ephrin type-B receptor 6,46798,126,2.24 [1.40-3.58],0.000794881232721
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,HAVCR2,Hepatitis A virus cellular receptor 2,47263,128,2.05 [1.37-3.07],0.0004739940357896
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,46908,128,2.37 [1.43-3.92],0.000785297609301
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IFNGR1,Interferon gamma receptor 1,47451,129,2.90 [1.65-5.10],0.0002240294983325
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IGFBP4,Insulin-like growth factor-binding protein 4,46659,126,1.84 [1.35-2.49],9.104351436161632e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IL15RA,Interleukin-15 receptor subunit alpha,46330,127,2.13 [1.37-3.31],0.0008091443440808
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IL4R,Interleukin-4 receptor subunit alpha,47177,127,1.90 [1.32-2.74],0.0005722147484169
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,INHBB,Inhibin beta B chain,40234,114,1.80 [1.31-2.48],0.0003062466033658
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PCDH1,Protocadherin-1,47614,127,2.42 [1.46-4.02],0.0005795108793845
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PGF,Placenta growth factor,47758,128,2.19 [1.38-3.45],0.0007952734008609
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,47263,128,2.86 [1.82-4.51],5.4839835258978725e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PTGDS,Prostaglandin-H2 D-isomerase,46908,127,2.26 [1.49-3.43],0.000123655515765
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,RELT,Tumor necrosis factor receptor superfamily member 19L,47263,128,2.34 [1.44-3.80],0.0005613986143671
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,RETN,Resistin,47116,128,1.76 [1.30-2.37],0.0002263519586175
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SCARB2,Lysosome membrane protein 2,45980,124,2.30 [1.52-3.49],8.539515439945533e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SPON2,Spondin-2,47011,128,2.09 [1.36-3.23],0.0008227900722071
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SPP1,Osteopontin,47744,130,1.88 [1.36-2.60],0.0001415204437848
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TGOLN2,Trans-Golgi network integral membrane protein 2,41151,115,2.84 [1.54-5.25],0.0008398865905744
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,47758,128,1.95 [1.35-2.80],0.0003414317121718
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,47641,128,2.31 [1.54-3.48],5.325805481117713e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,47263,128,2.46 [1.57-3.85],7.724685884882021e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,47263,128,1.63 [1.25-2.13],0.0003150830764333
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,46879,126,1.66 [1.25-2.21],0.0005176639950011
