Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ACTA2,"Actin, aortic smooth muscle",48199,161,1.61 [1.28-2.02],4.626173965353222e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADM,Pro-adrenomedullin,49520,162,2.66 [1.53-4.63],0.0005069974120772
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,AXL,Tyrosine-protein kinase receptor UFO,49304,163,2.34 [1.46-3.76],0.0004455489283063
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,B4GALT1,"Beta-1,4-galactosyltransferase 1",49313,164,2.33 [1.44-3.77],0.0005545686826212
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,BCAM,Basal cell adhesion molecule,49119,163,2.67 [1.65-4.32],5.888924844928494e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CCL7,C-C motif chemokine 7,49039,162,1.37 [1.14-1.66],0.0009870606130046
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CCN3,CCN family member 3,49618,160,2.31 [1.62-3.31],4.275211404867732e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD59,CD59 glycoprotein,47310,156,2.54 [1.56-4.13],0.0001716431020883
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD93,Complement component C1q receptor,47259,155,2.41 [1.58-3.67],4.530075144055137e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CLEC14A,C-type lectin domain family 14 member A,49119,163,2.26 [1.51-3.39],8.128013817714141e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,COL18A1,Collagen alpha-1(XVIII) chain,49306,161,3.34 [1.85-6.03],6.425681452076558e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,COL6A3,Collagen alpha-3(VI) chain,49703,161,2.33 [1.64-3.30],2.24830768838283e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,COL9A1,Collagen alpha-1(IX) chain,49039,162,1.57 [1.21-2.04],0.0007969806643089
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,COLEC12,Collectin-12,49068,163,2.75 [1.67-4.51],6.392079587039614e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CRIM1,Cysteine-rich motor neuron 1 protein,49313,164,4.56 [2.46-8.46],1.4744662988477097e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CSPG4,Chondroitin sulfate proteoglycan 4,42718,133,2.58 [1.59-4.19],0.0001212260979147
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CST3,Cystatin-C,49224,163,2.79 [1.83-4.27],2.194249697383388e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CTSL,Cathepsin L1,49090,161,3.39 [2.02-5.69],4.052844345633551e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CXCL17,C-X-C motif chemokine 17,49642,162,1.63 [1.23-2.16],0.0006841787452805
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",49256,162,2.20 [1.54-3.15],1.6965402444384032e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,DKK3,Dickkopf-related protein 3,49703,161,3.03 [1.93-4.78],1.614030299072964e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,DSC2,Desmocollin-2,48572,158,1.90 [1.30-2.78],0.0009712632135684
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,EDN1,Endothelin-1,41583,130,3.00 [1.77-5.09],4.252166051976379e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,49224,163,2.29 [1.50-3.49],0.0001120464333503
