Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACVRL1,Serine/threonine-protein kinase receptor R3,50955,139,2.63 [1.56-4.45],0.0003054422006771
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AGRN,Agrin,51664,142,2.21 [1.56-3.12],7.371293016486814e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AMBP,Protein AMBP,51804,140,4.19 [2.13-8.25],3.401004297004217e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ATRAID,All-trans retinoic acid-induced differentiation factor,44533,118,1.64 [1.24-2.16],0.0005025507793737
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,B2M,Beta-2-microglobulin,44792,120,1.63 [1.28-2.09],9.8091622527633e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,BTN2A1,Butyrophilin subfamily 2 member A1,51664,142,2.73 [1.69-4.41],4.250373731015889e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CALB1,Calbindin,51202,139,1.87 [1.34-2.61],0.0002266478515972
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CCL15,C-C motif chemokine 15,52076,144,1.67 [1.24-2.25],0.000730566445259
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CCN3,CCN family member 3,51991,144,1.90 [1.31-2.76],0.0007916459119871
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD27,CD27 antigen,51597,141,2.02 [1.49-2.75],6.488563796720272e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD300LF,CMRF35-like molecule 1,51878,140,1.74 [1.31-2.32],0.0001444303696474
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD302,CD302 antigen,51202,139,2.28 [1.50-3.47],0.0001151860784023
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,51202,139,2.22 [1.44-3.43],0.0003351329859679
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD4,T-cell surface glycoprotein CD4,51281,140,1.83 [1.35-2.48],0.0001079789542283
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD59,CD59 glycoprotein,49586,135,2.89 [1.82-4.60],7.520916325966819e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CD79B,B-cell antigen receptor complex-associated protein beta chain,52004,142,1.70 [1.29-2.25],0.0001762354413494
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CDNF,Cerebral dopamine neurotrophic factor,51202,139,1.80 [1.32-2.46],0.0001880784412374
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CHCHD6,MICOS complex subunit MIC25,44517,118,1.93 [1.33-2.80],0.0005401011594491
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CLEC5A,C-type lectin domain family 5 member A,51273,141,2.34 [1.50-3.67],0.0002024429917983
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CLMP,CXADR-like membrane protein,51878,140,3.17 [1.68-5.96],0.0003648492210025
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,COL18A1,Collagen alpha-1(XVIII) chain,51657,144,3.23 [1.77-5.90],0.0001368611413388
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,COL6A3,Collagen alpha-3(VI) chain,52076,144,2.01 [1.39-2.89],0.0001810717007693
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,COLEC12,Collectin-12,51411,141,2.72 [1.63-4.52],0.0001175851053433
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CST3,Cystatin-C,51560,142,2.67 [1.72-4.16],1.3760554764199928e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CSTB,Cystatin-B,50742,140,1.73 [1.26-2.38],0.0007516237987685
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CTSZ,Cathepsin Z,51478,140,2.55 [1.64-3.98],3.493408894248398e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,CXADR,Coxsackievirus and adenovirus receptor,51365,140,1.67 [1.31-2.13],3.766803243853041e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,DAND5,DAN domain family member 5,43432,116,1.48 [1.25-1.77],1.002292458515057e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,DNER,Delta and Notch-like epidermal growth factor-related receptor,51329,140,0.37 [0.20-0.66],0.0007956075234915
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,EFHD1,EF-hand domain-containing protein D1,44644,119,1.90 [1.35-2.69],0.0002709697753195
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,EFNA1,Ephrin-A1,51368,139,2.39 [1.50-3.80],0.0002378075364995
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,EFNA4,Ephrin-A4,50955,139,2.16 [1.45-3.21],0.0001336860335771
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,EPHA2,Ephrin type-A receptor 2,49586,136,2.03 [1.39-2.96],0.0002307361611188
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,EPHB4,Ephrin type-B receptor 4,52076,144,2.71 [1.66-4.42],7.019035005850625e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FABP4,"Fatty acid-binding protein, adipocyte",52076,144,1.57 [1.21-2.05],0.0008480640641797
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FAM3C,Protein FAM3C,51364,141,2.46 [1.56-3.89],0.0001148435592827
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FCER1A,High affinity immunoglobulin epsilon receptor subunit alpha,44644,119,2.62 [1.55-4.45],0.0003391651678968
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FETUB,Fetuin-B,51562,143,2.71 [1.69-4.35],3.5747986382011946e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FOLR1,Folate receptor alpha,51361,141,2.20 [1.40-3.45],0.0005832178958975
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,FSTL3,Follistatin-related protein 3,51330,141,2.38 [1.59-3.55],2.285533992840841e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,GDF15,Growth/differentiation factor 15,52076,144,1.70 [1.34-2.15],9.18505077070073e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,GPR37,Prosaposin receptor GPR37,50500,142,1.46 [1.17-1.83],0.0007383773189156
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,HAVCR1,Hepatitis A virus cellular receptor 1,51804,140,1.44 [1.16-1.79],0.0008160035005356
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,HAVCR2,Hepatitis A virus cellular receptor 2,51453,139,1.96 [1.33-2.89],0.0006317062044181
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,HJV,Hemojuvelin,44644,119,1.59 [1.24-2.03],0.0002105951701807
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",51365,140,2.30 [1.49-3.54],0.0001541016773977
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,51058,138,2.76 [1.78-4.28],5.579428405504443e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,IGFBP6,Insulin-like growth factor-binding protein 6,51225,143,2.19 [1.47-3.25],0.0001118921734406
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,IL10RB,Interleukin-10 receptor subunit beta,51664,142,2.04 [1.34-3.10],0.0009121538185813
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,IL18BP,Interleukin-18-binding protein,51645,143,2.22 [1.47-3.36],0.0001577684846923
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,IL2RA,Interleukin-2 receptor subunit alpha,51078,140,1.91 [1.39-2.61],5.986242220136727e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,KCNH2,Potassium voltage-gated channel subfamily H member 2,43497,116,1.32 [1.13-1.56],0.0006697735165503
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,KLK11,Kallikrein-11,51105,140,1.79 [1.28-2.51],0.0006698997595144
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,KLK6,Kallikrein-6,51512,141,2.26 [1.41-3.63],0.0007583969663716
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,KLRB1,Killer cell lectin-like receptor subfamily B member 1,52004,142,1.92 [1.34-2.76],0.0004062563338417
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,51411,141,1.90 [1.38-2.61],7.737113949982309e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LAYN,Layilin,50956,139,1.92 [1.31-2.80],0.000751333723694
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LCN2,Neutrophil gelatinase-associated lipocalin,49895,132,2.21 [1.65-2.98],1.478159886682544e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LEP,Leptin,51440,141,1.51 [1.19-1.92],0.0007229195934344
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LGALS4,Galectin-4,51411,141,1.63 [1.28-2.08],8.666850006657917e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LGALS9,Galectin-9,51413,141,2.43 [1.60-3.69],3.225314345054703e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LMNB2,Lamin-B2,44616,118,2.39 [1.47-3.87],0.0004074605892419
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LTBR,Tumor necrosis factor receptor superfamily member 3,51159,140,2.29 [1.45-3.62],0.0003565172739077
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,LY6D,Lymphocyte antigen 6D,51160,140,1.84 [1.33-2.52],0.0001873407612648
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,MMP7,Matrilysin,50421,142,1.72 [1.25-2.36],0.0007620932917834
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,MOG,Myelin-oligodendrocyte glycoprotein,51878,140,2.09 [1.35-3.22],0.000873502474774
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,NECTIN2,Nectin-2,51364,141,2.94 [1.93-4.49],5.583152840753288e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,NECTIN4,Nectin-4,51597,141,2.00 [1.37-2.92],0.0003521957060065
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,NPDC1,Neural proliferation differentiation and control protein 1,51440,141,2.59 [1.86-3.59],1.428583349648258e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,OCLN,Occludin,44644,119,2.16 [1.58-2.96],1.6778842995682454e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PCSK9,Proprotein convertase subtilisin/kexin type 9,52076,144,1.84 [1.28-2.65],0.0009978531800686
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PENK,Proenkephalin-A,43745,118,2.01 [1.36-2.95],0.000395067018062
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PGF,Placenta growth factor,52004,142,2.14 [1.49-3.08],4.210773347749959e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,51453,139,2.36 [1.49-3.74],0.000251564399914
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,44644,119,1.73 [1.27-2.37],0.0006084888337484
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PTGDS,Prostaglandin-H2 D-isomerase,51057,141,2.46 [1.70-3.55],1.6421383802083718e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,PTH,Parathyroid hormone,43497,116,1.48 [1.22-1.80],7.716905275651336e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,RARRES2,Retinoic acid receptor responder protein 2,51730,143,1.65 [1.28-2.12],8.802932086884894e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SCARB2,Lysosome membrane protein 2,50064,136,2.18 [1.48-3.23],9.040451498911689e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SDC1,Syndecan-1,51440,141,1.83 [1.36-2.45],6.611621287740893e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SEMA3F,Semaphorin-3F,51440,141,2.60 [1.51-4.45],0.0005243962068775
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SHISA5,Protein shisa-5,44726,121,2.31 [1.57-3.40],2.0480612471851468e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SIRPB1,Signal-regulatory protein beta-1,51326,140,1.74 [1.27-2.37],0.0004883719093517
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SORCS2,VPS10 domain-containing receptor SorCS2,50229,137,2.00 [1.37-2.93],0.0003694219035174
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SPINK4,Serine protease inhibitor Kazal-type 4,51365,140,1.42 [1.16-1.74],0.0008106997065335
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,SYT1,Synaptotagmin-1,44616,118,1.66 [1.31-2.10],3.142661638087556e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TAFA5,Chemokine-like protein TAFA-5,51202,139,2.09 [1.45-3.01],7.835272316156694e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TFF3,Trefoil factor 3,51393,142,1.69 [1.40-2.05],6.788475428764414e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TGFBR2,TGF-beta receptor type-2,51597,141,2.20 [1.55-3.13],1.174332648561176e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,51040,139,1.37 [1.14-1.64],0.0006904631422947
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,52004,142,1.92 [1.38-2.68],0.0001148117216806
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,51597,141,2.21 [1.54-3.16],1.4562562196851747e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,51496,141,2.33 [1.53-3.57],9.046477308480244e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,51878,140,2.14 [1.45-3.14],0.0001183755446406
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,51453,139,2.11 [1.36-3.27],0.000815890462203
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,51453,139,1.54 [1.20-1.99],0.000774179607892
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,51919,142,1.83 [1.31-2.55],0.0003699322836904
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,VGF,Neurosecretory protein VGF,44644,119,2.47 [1.52-4.03],0.0002781518847106
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,VMO1,Vitelline membrane outer layer protein 1 homolog,51202,139,1.51 [1.18-1.92],0.0009045868189333
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,VSIG4,V-set and immunoglobulin domain-containing protein 4,51382,138,1.79 [1.28-2.51],0.0006389905106771
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,VWC2L,von Willebrand factor C domain-containing protein 2-like,44644,119,1.48 [1.18-1.87],0.0008644072981698
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,WFDC2,WAP four-disulfide core domain protein 2,48825,136,1.82 [1.32-2.51],0.0002582159062074
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,YAP1,Transcriptional coactivator YAP1,44616,118,2.54 [1.55-4.16],0.0002148368564661
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ZP4,Zona pellucida sperm-binding protein 4,43127,109,1.69 [1.30-2.21],9.170581639469482e-05
