Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22899,175,1.61 [1.35-1.92],1.3495167505134898e-07
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,ASGR1,Asialoglycoprotein receptor 1,26847,208,2.07 [1.41-3.05],0.0001991951789012
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,CCDC80,Coiled-coil domain-containing protein 80,27032,210,1.74 [1.26-2.41],0.0008054987675166
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,CCL28,C-C motif chemokine 28,26902,205,1.48 [1.23-1.77],3.136876082037017e-05
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,CD99L2,CD99 antigen-like protein 2,27038,211,2.32 [1.43-3.77],0.0006506757769973
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,CDH3,Cadherin-3,27267,212,1.98 [1.47-2.68],7.40347884994397e-06
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",27136,211,1.83 [1.30-2.58],0.0005258564610115
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,ENDOU,Poly(U)-specific endoribonuclease,21746,173,1.52 [1.20-1.92],0.0005197682482023
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,GDF15,Growth/differentiation factor 15,27362,211,1.43 [1.17-1.73],0.0003375166157384
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,HSPA2,Heat shock-related 70 kDa protein 2,23429,181,1.67 [1.26-2.21],0.0003341058586718
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,IGFBP4,Insulin-like growth factor-binding protein 4,26673,208,1.60 [1.24-2.08],0.0003753114471188
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,ISM2,Isthmin-2,23562,179,1.43 [1.17-1.76],0.0005827681523332
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,LAMA4,Laminin subunit alpha-4,27173,209,1.84 [1.31-2.58],0.0004510317100381
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,MDK,Midkine,27059,210,1.44 [1.20-1.73],0.0001039729805862
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,NECTIN4,Nectin-4,27136,211,1.82 [1.30-2.55],0.0005268489922918
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,NME3,Nucleoside diphosphate kinase 3,27087,209,2.22 [1.56-3.16],1.0524797666248643e-05
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,PAEP,Glycodelin,26847,208,1.17 [1.08-1.27],0.0001243577879787
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,PENK,Proenkephalin-A,23064,179,1.87 [1.30-2.69],0.0007934102840995
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,PIGR,Polymeric immunoglobulin receptor,26691,210,2.02 [1.47-2.77],1.4358045663873004e-05
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,PRL,Prolactin,27267,212,1.30 [1.13-1.49],0.0002688910741616
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,RSPO1,R-spondin-1,26847,208,1.98 [1.47-2.67],6.820931007949514e-06
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,RSPO3,R-spondin-3,27264,211,2.67 [1.87-3.82],6.150877328838049e-08
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,TFPI2,Tissue factor pathway inhibitor 2,27045,211,1.38 [1.15-1.67],0.0007894144472362
Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,27264,211,1.84 [1.30-2.61],0.000586228804606
