Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AMBP,Protein AMBP,44481,188,3.02 [1.62-5.62],0.000478022013283
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BSG,Basigin,44570,187,3.09 [1.67-5.71],0.0003203713572918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BTN2A1,Butyrophilin subfamily 2 member A1,44371,188,2.35 [1.51-3.65],0.0001628732761883
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CD276,CD276 antigen,44154,186,2.04 [1.41-2.95],0.00016894841911
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CD300E,CMRF35-like molecule 2,44409,188,1.70 [1.26-2.29],0.0004604861068804
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CD302,CD302 antigen,43981,182,2.15 [1.47-3.13],6.902506036762173e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CD46,Membrane cofactor protein,43933,190,2.30 [1.57-3.35],1.6093302728903262e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CHGA,Chromogranin-A,38384,158,1.38 [1.20-1.58],3.5715839936321124e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CKAP4,Cytoskeleton-associated protein 4,44425,187,2.05 [1.38-3.04],0.0003697051666154
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CLEC5A,C-type lectin domain family 5 member A,44026,189,2.03 [1.35-3.05],0.0007164603583271
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CST3,Cystatin-C,44286,190,2.20 [1.45-3.32],0.0001933204737049
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,CX3CL1,Fractalkine,43822,183,1.86 [1.31-2.66],0.0005722204747708
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,DCTN2,Dynactin subunit 2,43981,182,1.27 [1.11-1.44],0.0003286943420067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,DLL1,Delta-like protein 1,44302,184,2.36 [1.57-3.55],3.479073667764056e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,EDA2R,Tumor necrosis factor receptor superfamily member 27,44546,188,1.78 [1.29-2.45],0.0004582959437406
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,EPHA2,Ephrin type-A receptor 2,42583,175,2.33 [1.70-3.19],1.4709291503188826e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,EPHB4,Ephrin type-B receptor 4,44714,190,2.28 [1.44-3.61],0.0004339159423072
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,GAST,Gastrin,38289,158,1.25 [1.13-1.37],5.528225086315634e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,HSPB1,Heat shock protein beta-1,43480,187,1.45 [1.17-1.80],0.0006596438179098
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,KHDC3L,KH domain-containing protein 3,37008,154,1.33 [1.15-1.54],0.0001093971446169
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,LAMP3,Lysosome-associated membrane glycoprotein 3,44570,187,1.53 [1.20-1.94],0.0005408470891793
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,LGALS1,Galectin-1,44173,189,1.97 [1.41-2.75],6.69178694379933e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,LGALS8,Galectin-8,44547,186,1.43 [1.17-1.74],0.0004696747827339
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,LTBR,Tumor necrosis factor receptor superfamily member 3,43935,186,2.02 [1.33-3.05],0.000920879001612
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,MCFD2,Multiple coagulation factor deficiency protein 2,43972,187,1.63 [1.23-2.16],0.0006691619196384
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,NECTIN2,Nectin-2,44110,189,2.65 [1.82-3.87],4.181596241361759e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,NPDC1,Neural proliferation differentiation and control protein 1,44173,189,1.86 [1.31-2.63],0.0004948302944205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,PLAUR,Urokinase plasminogen activator surface receptor,43857,185,3.46 [2.26-5.28],9.545643170337838e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,PLIN3,Perilipin-3,44173,189,1.68 [1.28-2.20],0.0001721166390447
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,PYDC1,Pyrin domain-containing protein 1,37358,151,1.69 [1.32-2.17],3.112883947398235e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,RNF149,E3 ubiquitin-protein ligase RNF149,37358,151,2.10 [1.41-3.12],0.0002479531867618
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,SLC27A4,Long-chain fatty acid transport protein 4,43156,184,1.34 [1.17-1.55],4.2789115556078086e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TFF1,Trefoil factor 1,43960,185,1.34 [1.16-1.55],5.227499157611111e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TFF2,Trefoil factor 2,44302,187,1.62 [1.33-1.98],1.4074965240578502e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TGFBR2,TGF-beta receptor type-2,44302,184,1.84 [1.30-2.60],0.0006004201069128
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,THBD,Thrombomodulin,44173,189,2.09 [1.41-3.09],0.0002398163604021
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,44226,186,2.31 [1.59-3.37],1.231081395460616e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TNFSF13,Tumor necrosis factor ligand superfamily member 13,44371,188,2.51 [1.60-3.94],5.748073334769394e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TREH,Trehalase,38384,158,0.71 [0.59-0.86],0.0005471743875776
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,TYMP,Thymidine phosphorylase,43888,188,1.43 [1.18-1.72],0.0002474891340862
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,UBQLN3,Ubiquilin-3,37104,152,1.45 [1.18-1.79],0.0004458492716646
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,VSIG4,V-set and immunoglobulin domain-containing protein 4,44118,186,1.67 [1.24-2.27],0.0008813026419139
