Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACY1,Aminoacylase-1,44135,151,0.60 [0.47-0.77],4.7574636389833e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ADGRG2,Adhesion G-protein coupled receptor G2,44135,151,0.40 [0.25-0.63],6.869554629303223e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ANXA10,Annexin A10,43121,149,1.34 [1.15-1.56],0.0001340721892143
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,APOE,Apolipoprotein E,38409,136,1.30 [1.13-1.49],0.000262413756478
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ATRAID,All-trans retinoic acid-induced differentiation factor,38196,138,1.57 [1.20-2.06],0.0009854230311089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD74,HLA class II histocompatibility antigen gamma chain,44513,152,2.15 [1.48-3.12],5.966828018679885e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD84,SLAM family member 5,44071,151,0.45 [0.29-0.72],0.0007100702010216
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CDHR2,Cadherin-related family member 2,43947,148,0.66 [0.55-0.81],3.212053725787233e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,44191,151,0.40 [0.24-0.67],0.0004940231243208
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CHGA,Chromogranin-A,38362,136,1.54 [1.36-1.75],5.049935740637491e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CKAP4,Cytoskeleton-associated protein 4,44391,153,2.19 [1.40-3.43],0.0006089508114846
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CLINT1,Clathrin interactor 1,36984,130,0.41 [0.27-0.64],8.686673748039627e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CLU,Clusterin,38409,136,1.62 [1.23-2.13],0.0005746516745422
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CRELD1,Protein disulfide isomerase CRELD1,37520,133,2.22 [1.46-3.39],0.0002067873690692
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CTSH,Pro-cathepsin H,43174,148,1.39 [1.15-1.69],0.0008582737171661
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,DPP4,Dipeptidyl peptidase 4,43327,150,0.37 [0.23-0.60],3.540580164426401e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ERBB2,Receptor tyrosine-protein kinase erbB-2,44269,151,0.32 [0.21-0.50],4.4383365318488203e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,GAST,Gastrin,38266,135,1.30 [1.18-1.43],1.4470796296678704e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,GDF15,Growth/differentiation factor 15,44677,153,1.73 [1.37-2.18],4.055125154477083e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,37277,136,1.97 [1.38-2.82],0.000213509164826
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,IL15,Interleukin-15,44071,151,1.93 [1.31-2.84],0.0009294526104588
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ITGA11,Integrin alpha-11,44071,151,0.48 [0.32-0.73],0.0005809442178576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,LEFTY2,Left-right determination factor 2,44446,151,0.56 [0.42-0.74],6.927382164230141e-05
