Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,ACTA2,"Actin, aortic smooth muscle",50529,212,1.47 [1.19-1.81],0.0002910438717207
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,ADM,Pro-adrenomedullin,51910,213,2.33 [1.47-3.70],0.0003370703485313
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,AGRP,Agouti-related protein,52035,215,1.50 [1.19-1.88],0.0004818606634109
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,APCS,Serum amyloid P-component,44412,184,0.52 [0.35-0.76],0.0007100589589171
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,BAMBI,BMP and activin membrane-bound inhibitor homolog,50258,202,2.11 [1.52-2.92],8.827038831396725e-06
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,BGLAP,Osteocalcin,44748,184,1.60 [1.36-1.87],7.502370374886685e-09
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CCL14,C-C motif chemokine 14,51342,218,1.58 [1.24-2.02],0.0002420167603467
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CCN3,CCN family member 3,52021,218,1.72 [1.26-2.35],0.0006889271230284
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CD4,T-cell surface glycoprotein CD4,51314,216,1.68 [1.32-2.15],3.080350010784683e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CD59,CD59 glycoprotein,49613,208,2.36 [1.54-3.61],7.872723273862973e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CDH15,Cadherin-15,51838,212,1.41 [1.19-1.67],8.77868559113317e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CDHR1,Cadherin-related family member 1,50265,208,2.22 [1.97-2.50],3.055167848700508e-39
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CFD,Complement factor D,44813,185,2.44 [1.49-3.98],0.0003732762508545
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CGREF1,Cell growth regulator with EF hand domain protein 1,51471,215,1.68 [1.28-2.20],0.0001573503966451
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CHAD,Chondroadherin,43768,180,2.36 [1.78-3.12],2.3334764796458142e-09
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CHGB,Secretogranin-1,51753,211,1.62 [1.22-2.14],0.0007283963516492
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CLEC7A,C-type lectin domain family 7 member A,52035,215,1.63 [1.26-2.11],0.0001918093318133
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,COL1A1,Collagen alpha-1(I) chain,52106,219,2.69 [1.72-4.20],1.2986973190461347e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,COLEC12,Collectin-12,51441,216,2.21 [1.45-3.38],0.0002331131934393
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CPE,Carboxypeptidase E,51509,211,0.63 [0.48-0.83],0.0009523447688795
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CPXM2,Inactive carboxypeptidase-like protein X2,44742,184,2.14 [1.42-3.24],0.000308528437179
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CRH,Corticoliberin,50174,202,0.66 [0.57-0.77],1.0384890138649075e-07
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CSRP3,Cysteine and glycine-rich protein 3,43278,179,1.29 [1.15-1.44],1.0560366781099776e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CTSV,Cathepsin L2,51741,213,0.52 [0.39-0.70],1.8393365480203967e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,CYTL1,Cytokine-like protein 1,44748,184,3.31 [1.96-5.60],7.796252412588247e-06
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,DMP1,Dentin matrix acidic phosphoprotein 1,43557,177,1.80 [1.39-2.34],1.0817948931293875e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,DTNB,Dystrobrevin beta,44450,181,1.64 [1.24-2.17],0.0005492928574314
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,EPHB4,Ephrin type-B receptor 4,52106,219,2.12 [1.39-3.24],0.00052020740004
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,ERBB4,Receptor tyrosine-protein kinase erbB-4,51632,215,2.39 [1.50-3.79],0.0002223090675501
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,FABP3,"Fatty acid-binding protein, heart",44742,184,1.78 [1.42-2.22],3.579565045432578e-07
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,FABP4,"Fatty acid-binding protein, adipocyte",52106,219,1.64 [1.33-2.03],4.2529957924692696e-06
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,FGF23,Fibroblast growth factor 23,51826,212,1.48 [1.28-1.72],1.2597772836680286e-07
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,FSHB,Follitropin subunit beta,43557,177,1.50 [1.20-1.87],0.0003629321974974
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,GDF15,Growth/differentiation factor 15,52106,219,1.62 [1.34-1.97],9.943532723687283e-07
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,GM2A,Ganglioside GM2 activator,43664,178,1.62 [1.30-2.01],1.7124480011392482e-05
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,HAVCR1,Hepatitis A virus cellular receptor 1,51836,212,1.48 [1.25-1.76],5.61425122176341e-06
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,43557,177,1.67 [1.28-2.18],0.0001810180847811
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,HSPB6,Heat shock protein beta-6,51910,213,2.17 [1.65-2.84],1.974256768170332e-08
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,51091,217,1.99 [1.34-2.93],0.0005698452498564
Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,LAYN,Layilin,50987,213,1.91 [1.41-2.60],3.4052451618528285e-05
