,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.576 [0.544 - 0.611],0.560 [0.556 - 0.565],0.563 [0.504 - 0.619],0.560 [0.556 - 0.565],0.007 [0.006 - 0.008],0.123 [0.064 - 0.180],0.013 [0.011 - 0.015]
Demographic,0.554 [0.521 - 0.585],0.554 [0.550 - 0.559],0.554 [0.497 - 0.613],0.554 [0.550 - 0.559],0.006 [0.005 - 0.008],0.109 [0.051 - 0.168],0.013 [0.011 - 0.015]
Protein+Demographic,0.576 [0.545 - 0.609],0.560 [0.556 - 0.565],0.563 [0.504 - 0.618],0.560 [0.556 - 0.565],0.007 [0.006 - 0.008],0.123 [0.063 - 0.178],0.013 [0.011 - 0.015]
