,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.626 [0.596 - 0.655],0.590 [0.583 - 0.596],0.590 [0.537 - 0.640],0.590 [0.583 - 0.596],0.022 [0.019 - 0.025],0.179 [0.126 - 0.232],0.043 [0.037 - 0.048]
Demographic,0.694 [0.666 - 0.720],0.659 [0.653 - 0.666],0.660 [0.607 - 0.709],0.659 [0.653 - 0.666],0.030 [0.026 - 0.034],0.319 [0.268 - 0.368],0.057 [0.050 - 0.064]
Protein+Demographic,0.721 [0.695 - 0.749],0.670 [0.663 - 0.676],0.669 [0.617 - 0.718],0.670 [0.663 - 0.676],0.031 [0.027 - 0.035],0.338 [0.288 - 0.388],0.059 [0.052 - 0.067]
