,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.884 [0.879 - 0.890],0.802 [0.798 - 0.806],0.802 [0.790 - 0.814],0.802 [0.798 - 0.806],0.353 [0.344 - 0.362],0.604 [0.592 - 0.617],0.490 [0.481 - 0.500]
Demographic,0.818 [0.812 - 0.823],0.739 [0.735 - 0.743],0.739 [0.727 - 0.752],0.739 [0.735 - 0.744],0.276 [0.268 - 0.284],0.478 [0.465 - 0.492],0.402 [0.392 - 0.411]
Protein+Demographic,0.902 [0.897 - 0.906],0.820 [0.816 - 0.824],0.820 [0.809 - 0.831],0.820 [0.816 - 0.825],0.380 [0.371 - 0.389],0.640 [0.628 - 0.652],0.519 [0.509 - 0.529]
