,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.786 [0.775 - 0.796],0.714 [0.710 - 0.719],0.715 [0.694 - 0.734],0.714 [0.710 - 0.719],0.103 [0.098 - 0.108],0.429 [0.408 - 0.449],0.181 [0.173 - 0.189]
Demographic,0.656 [0.644 - 0.668],0.613 [0.608 - 0.617],0.613 [0.591 - 0.633],0.613 [0.608 - 0.617],0.068 [0.064 - 0.071],0.225 [0.203 - 0.246],0.122 [0.116 - 0.128]
Protein+Demographic,0.787 [0.776 - 0.797],0.714 [0.710 - 0.718],0.715 [0.695 - 0.734],0.714 [0.710 - 0.719],0.103 [0.098 - 0.108],0.429 [0.409 - 0.448],0.181 [0.173 - 0.189]
