,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.876 [0.844 - 0.906],0.804 [0.801 - 0.808],0.803 [0.748 - 0.860],0.804 [0.801 - 0.808],0.014 [0.012 - 0.017],0.607 [0.553 - 0.663],0.028 [0.024 - 0.033]
Demographic,0.641 [0.605 - 0.674],0.582 [0.578 - 0.586],0.584 [0.511 - 0.651],0.582 [0.578 - 0.586],0.005 [0.004 - 0.006],0.166 [0.095 - 0.234],0.010 [0.008 - 0.012]
Protein+Demographic,0.877 [0.845 - 0.907],0.797 [0.794 - 0.801],0.802 [0.750 - 0.860],0.797 [0.793 - 0.801],0.014 [0.012 - 0.016],0.599 [0.546 - 0.656],0.027 [0.023 - 0.032]
