,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.817 [0.776 - 0.851],0.738 [0.734 - 0.741],0.737 [0.673 - 0.798],0.738 [0.734 - 0.741],0.009 [0.008 - 0.011],0.475 [0.407 - 0.537],0.019 [0.015 - 0.022]
Demographic,0.542 [0.496 - 0.587],0.527 [0.523 - 0.531],0.527 [0.446 - 0.607],0.527 [0.523 - 0.531],0.004 [0.003 - 0.005],0.053 [-0.027 - 0.133],0.007 [0.006 - 0.009]
Protein+Demographic,0.815 [0.775 - 0.853],0.728 [0.724 - 0.731],0.731 [0.663 - 0.798],0.728 [0.723 - 0.731],0.009 [0.007 - 0.011],0.458 [0.391 - 0.525],0.018 [0.015 - 0.021]
