,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.918 [0.899 - 0.934],0.835 [0.831 - 0.838],0.833 [0.794 - 0.872],0.835 [0.831 - 0.838],0.035 [0.032 - 0.040],0.668 [0.628 - 0.707],0.068 [0.061 - 0.076]
Demographic,0.748 [0.724 - 0.772],0.692 [0.687 - 0.696],0.692 [0.642 - 0.743],0.692 [0.687 - 0.696],0.016 [0.014 - 0.018],0.383 [0.334 - 0.435],0.031 [0.028 - 0.036]
Protein+Demographic,0.928 [0.912 - 0.942],0.841 [0.838 - 0.844],0.841 [0.806 - 0.878],0.841 [0.838 - 0.844],0.037 [0.033 - 0.042],0.682 [0.646 - 0.720],0.071 [0.064 - 0.079]
