,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.899 [0.891 - 0.907],0.827 [0.824 - 0.830],0.827 [0.808 - 0.846],0.827 [0.823 - 0.830],0.134 [0.127 - 0.141],0.654 [0.635 - 0.674],0.231 [0.219 - 0.241]
Demographic,0.796 [0.785 - 0.807],0.728 [0.724 - 0.732],0.727 [0.704 - 0.750],0.728 [0.724 - 0.732],0.080 [0.075 - 0.084],0.455 [0.432 - 0.480],0.144 [0.136 - 0.151]
Protein+Demographic,0.901 [0.894 - 0.910],0.825 [0.822 - 0.828],0.825 [0.806 - 0.844],0.825 [0.822 - 0.828],0.133 [0.126 - 0.139],0.650 [0.631 - 0.669],0.228 [0.218 - 0.239]
