,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.534 [0.499 - 0.568],0.533 [0.529 - 0.537],0.535 [0.470 - 0.594],0.533 [0.529 - 0.537],0.005 [0.005 - 0.006],0.068 [0.004 - 0.127],0.011 [0.009 - 0.013]
Demographic,0.526 [0.493 - 0.559],0.511 [0.506 - 0.515],0.511 [0.451 - 0.575],0.511 [0.506 - 0.515],0.005 [0.004 - 0.006],0.021 [-0.038 - 0.084],0.010 [0.008 - 0.012]
Protein+Demographic,0.561 [0.527 - 0.593],0.553 [0.549 - 0.557],0.555 [0.490 - 0.617],0.553 [0.549 - 0.557],0.006 [0.005 - 0.007],0.109 [0.044 - 0.171],0.012 [0.010 - 0.014]
