,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.687 [0.669 - 0.704],0.633 [0.627 - 0.637],0.633 [0.601 - 0.663],0.633 [0.627 - 0.637],0.045 [0.041 - 0.048],0.265 [0.233 - 0.295],0.084 [0.078 - 0.089]
Demographic,0.643 [0.627 - 0.661],0.603 [0.598 - 0.607],0.603 [0.574 - 0.632],0.603 [0.598 - 0.608],0.040 [0.037 - 0.043],0.206 [0.177 - 0.235],0.074 [0.069 - 0.080]
Protein+Demographic,0.704 [0.688 - 0.720],0.654 [0.650 - 0.659],0.655 [0.627 - 0.683],0.654 [0.650 - 0.659],0.049 [0.045 - 0.053],0.310 [0.280 - 0.339],0.091 [0.085 - 0.098]
