,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.587 [0.563 - 0.611],0.556 [0.551 - 0.562],0.555 [0.515 - 0.598],0.556 [0.551 - 0.562],0.021 [0.019 - 0.024],0.112 [0.070 - 0.156],0.041 [0.036 - 0.045]
Demographic,0.644 [0.621 - 0.667],0.594 [0.588 - 0.600],0.593 [0.548 - 0.637],0.594 [0.588 - 0.600],0.025 [0.022 - 0.028],0.188 [0.142 - 0.231],0.047 [0.042 - 0.053]
Protein+Demographic,0.641 [0.619 - 0.662],0.591 [0.585 - 0.597],0.592 [0.545 - 0.632],0.591 [0.585 - 0.596],0.024 [0.022 - 0.027],0.183 [0.136 - 0.222],0.047 [0.042 - 0.052]
