,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.525 [0.498 - 0.552],0.521 [0.517 - 0.525],0.521 [0.475 - 0.566],0.521 [0.517 - 0.525],0.010 [0.009 - 0.011],0.042 [-0.003 - 0.088],0.020 [0.017 - 0.022]
Demographic,0.545 [0.518 - 0.572],0.538 [0.533 - 0.542],0.539 [0.493 - 0.585],0.538 [0.533 - 0.542],0.011 [0.009 - 0.012],0.077 [0.030 - 0.123],0.021 [0.019 - 0.023]
Protein+Demographic,0.532 [0.505 - 0.558],0.523 [0.519 - 0.528],0.523 [0.478 - 0.572],0.523 [0.519 - 0.527],0.010 [0.009 - 0.012],0.047 [-0.000 - 0.095],0.020 [0.017 - 0.023]
