,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.584 [0.544 - 0.625],0.552 [0.548 - 0.556],0.557 [0.484 - 0.623],0.552 [0.548 - 0.556],0.004 [0.004 - 0.005],0.108 [0.037 - 0.175],0.009 [0.007 - 0.011]
Demographic,0.646 [0.597 - 0.691],0.631 [0.627 - 0.635],0.630 [0.555 - 0.698],0.631 [0.627 - 0.635],0.006 [0.005 - 0.007],0.261 [0.186 - 0.330],0.012 [0.010 - 0.014]
Protein+Demographic,0.624 [0.576 - 0.667],0.577 [0.572 - 0.581],0.589 [0.515 - 0.654],0.577 [0.572 - 0.581],0.005 [0.004 - 0.006],0.166 [0.090 - 0.231],0.010 [0.008 - 0.012]
