,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.737 [0.708 - 0.767],0.671 [0.666 - 0.675],0.670 [0.622 - 0.720],0.671 [0.666 - 0.674],0.014 [0.013 - 0.016],0.340 [0.293 - 0.390],0.028 [0.025 - 0.032]
Demographic,0.691 [0.665 - 0.719],0.646 [0.642 - 0.650],0.643 [0.595 - 0.693],0.646 [0.642 - 0.650],0.013 [0.011 - 0.015],0.289 [0.240 - 0.340],0.025 [0.022 - 0.029]
Protein+Demographic,0.746 [0.717 - 0.775],0.688 [0.684 - 0.692],0.687 [0.639 - 0.738],0.688 [0.684 - 0.692],0.016 [0.014 - 0.017],0.375 [0.326 - 0.426],0.030 [0.027 - 0.034]
