,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.703 [0.682 - 0.724],0.653 [0.649 - 0.657],0.653 [0.614 - 0.691],0.653 [0.649 - 0.657],0.024 [0.022 - 0.027],0.306 [0.267 - 0.345],0.047 [0.042 - 0.051]
Demographic,0.603 [0.580 - 0.624],0.573 [0.569 - 0.578],0.575 [0.535 - 0.611],0.573 [0.569 - 0.578],0.018 [0.016 - 0.019],0.148 [0.109 - 0.186],0.034 [0.031 - 0.037]
Protein+Demographic,0.707 [0.686 - 0.728],0.655 [0.651 - 0.659],0.655 [0.618 - 0.693],0.655 [0.651 - 0.658],0.024 [0.022 - 0.027],0.309 [0.272 - 0.347],0.047 [0.043 - 0.052]
