,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.867 [0.832 - 0.898],0.807 [0.803 - 0.811],0.809 [0.751 - 0.857],0.807 [0.803 - 0.811],0.018 [0.015 - 0.021],0.616 [0.559 - 0.665],0.035 [0.030 - 0.041]
Demographic,0.719 [0.681 - 0.754],0.663 [0.659 - 0.668],0.667 [0.601 - 0.732],0.663 [0.658 - 0.668],0.009 [0.007 - 0.010],0.330 [0.264 - 0.396],0.017 [0.014 - 0.020]
Protein+Demographic,0.870 [0.836 - 0.901],0.812 [0.808 - 0.815],0.803 [0.746 - 0.852],0.812 [0.808 - 0.815],0.018 [0.016 - 0.021],0.614 [0.558 - 0.664],0.036 [0.030 - 0.041]
