,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.749 [0.712 - 0.780],0.694 [0.688 - 0.699],0.696 [0.624 - 0.763],0.694 [0.688 - 0.699],0.016 [0.013 - 0.018],0.391 [0.318 - 0.456],0.031 [0.026 - 0.036]
Demographic,0.866 [0.848 - 0.883],0.796 [0.791 - 0.801],0.797 [0.740 - 0.849],0.796 [0.791 - 0.801],0.027 [0.023 - 0.031],0.593 [0.534 - 0.645],0.052 [0.044 - 0.060]
Protein+Demographic,0.879 [0.863 - 0.895],0.806 [0.801 - 0.811],0.812 [0.754 - 0.863],0.806 [0.801 - 0.811],0.028 [0.024 - 0.033],0.617 [0.560 - 0.670],0.055 [0.047 - 0.063]
