,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.683 [0.660 - 0.708],0.650 [0.646 - 0.654],0.643 [0.602 - 0.687],0.650 [0.646 - 0.654],0.018 [0.016 - 0.020],0.293 [0.251 - 0.338],0.035 [0.031 - 0.038]
Demographic,0.663 [0.639 - 0.686],0.629 [0.625 - 0.633],0.628 [0.583 - 0.669],0.629 [0.625 - 0.633],0.016 [0.015 - 0.018],0.257 [0.212 - 0.298],0.032 [0.028 - 0.035]
Protein+Demographic,0.691 [0.667 - 0.715],0.653 [0.649 - 0.656],0.651 [0.607 - 0.693],0.653 [0.649 - 0.657],0.018 [0.016 - 0.020],0.304 [0.260 - 0.347],0.035 [0.031 - 0.039]
