,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.892 [0.875 - 0.909],0.818 [0.814 - 0.822],0.814 [0.760 - 0.864],0.818 [0.814 - 0.822],0.032 [0.027 - 0.037],0.633 [0.579 - 0.683],0.062 [0.052 - 0.071]
Demographic,0.903 [0.887 - 0.916],0.834 [0.830 - 0.839],0.834 [0.776 - 0.885],0.834 [0.830 - 0.839],0.036 [0.031 - 0.041],0.668 [0.610 - 0.720],0.069 [0.059 - 0.079]
Protein+Demographic,0.913 [0.899 - 0.925],0.834 [0.830 - 0.838],0.833 [0.780 - 0.884],0.834 [0.830 - 0.838],0.036 [0.030 - 0.041],0.668 [0.615 - 0.718],0.069 [0.058 - 0.079]
