,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.712 [0.706 - 0.717],0.653 [0.648 - 0.658],0.653 [0.645 - 0.662],0.653 [0.647 - 0.659],0.485 [0.477 - 0.492],0.306 [0.295 - 0.316],0.556 [0.549 - 0.563]
Demographic,0.662 [0.656 - 0.668],0.616 [0.611 - 0.621],0.616 [0.608 - 0.625],0.616 [0.610 - 0.622],0.446 [0.438 - 0.453],0.232 [0.221 - 0.243],0.517 [0.510 - 0.524]
Protein+Demographic,0.717 [0.712 - 0.723],0.656 [0.651 - 0.661],0.656 [0.648 - 0.665],0.656 [0.650 - 0.662],0.488 [0.481 - 0.496],0.312 [0.302 - 0.322],0.560 [0.553 - 0.567]
