,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.957 [0.949 - 0.963],0.895 [0.892 - 0.897],0.895 [0.876 - 0.912],0.895 [0.892 - 0.897],0.169 [0.160 - 0.179],0.790 [0.771 - 0.807],0.285 [0.272 - 0.298]
Demographic,0.840 [0.828 - 0.851],0.765 [0.762 - 0.769],0.766 [0.740 - 0.790],0.765 [0.761 - 0.769],0.073 [0.068 - 0.077],0.531 [0.506 - 0.557],0.133 [0.124 - 0.140]
Protein+Demographic,0.959 [0.952 - 0.965],0.893 [0.890 - 0.895],0.893 [0.874 - 0.910],0.893 [0.890 - 0.895],0.166 [0.157 - 0.175],0.786 [0.766 - 0.803],0.280 [0.267 - 0.293]
