,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.493 [0.452 - 0.534],0.484 [0.479 - 0.488],0.486 [0.420 - 0.557],0.484 [0.479 - 0.488],0.004 [0.003 - 0.005],-0.031 [-0.095 - 0.042],0.008 [0.006 - 0.009]
Demographic,0.498 [0.457 - 0.541],0.491 [0.487 - 0.495],0.492 [0.422 - 0.557],0.491 [0.487 - 0.495],0.004 [0.003 - 0.005],-0.017 [-0.087 - 0.049],0.008 [0.006 - 0.009]
Protein+Demographic,0.492 [0.455 - 0.533],0.501 [0.496 - 0.505],0.500 [0.436 - 0.568],0.501 [0.496 - 0.505],0.004 [0.003 - 0.005],0.001 [-0.064 - 0.068],0.008 [0.006 - 0.009]
