,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.702 [0.682 - 0.721],0.640 [0.635 - 0.644],0.640 [0.607 - 0.670],0.640 [0.635 - 0.644],0.038 [0.035 - 0.041],0.279 [0.246 - 0.310],0.072 [0.067 - 0.078]
Demographic,0.630 [0.613 - 0.648],0.600 [0.596 - 0.605],0.600 [0.571 - 0.631],0.600 [0.596 - 0.605],0.033 [0.030 - 0.035],0.201 [0.171 - 0.232],0.062 [0.057 - 0.067]
Protein+Demographic,0.714 [0.695 - 0.732],0.658 [0.654 - 0.663],0.659 [0.627 - 0.690],0.658 [0.653 - 0.663],0.041 [0.038 - 0.045],0.317 [0.285 - 0.347],0.078 [0.072 - 0.084]
