,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.649 [0.623 - 0.673],0.618 [0.613 - 0.622],0.617 [0.574 - 0.659],0.618 [0.613 - 0.622],0.017 [0.015 - 0.019],0.234 [0.190 - 0.277],0.033 [0.029 - 0.036]
Demographic,0.606 [0.581 - 0.632],0.583 [0.578 - 0.587],0.583 [0.538 - 0.624],0.583 [0.578 - 0.587],0.015 [0.013 - 0.016],0.165 [0.119 - 0.206],0.028 [0.025 - 0.032]
Protein+Demographic,0.669 [0.644 - 0.693],0.631 [0.627 - 0.636],0.628 [0.585 - 0.669],0.631 [0.627 - 0.636],0.018 [0.016 - 0.020],0.259 [0.216 - 0.300],0.034 [0.031 - 0.038]
