,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.656 [0.633 - 0.680],0.615 [0.611 - 0.619],0.615 [0.574 - 0.655],0.615 [0.611 - 0.619],0.017 [0.015 - 0.019],0.229 [0.189 - 0.271],0.033 [0.030 - 0.037]
Demographic,0.628 [0.603 - 0.650],0.596 [0.591 - 0.600],0.594 [0.555 - 0.638],0.596 [0.591 - 0.600],0.016 [0.014 - 0.017],0.190 [0.150 - 0.233],0.031 [0.028 - 0.034]
Protein+Demographic,0.667 [0.644 - 0.691],0.614 [0.610 - 0.618],0.613 [0.574 - 0.654],0.614 [0.610 - 0.618],0.017 [0.015 - 0.019],0.226 [0.187 - 0.267],0.033 [0.030 - 0.036]
