,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.773 [0.749 - 0.797],0.692 [0.688 - 0.696],0.692 [0.648 - 0.736],0.692 [0.688 - 0.696],0.020 [0.018 - 0.022],0.384 [0.340 - 0.428],0.038 [0.034 - 0.043]
Demographic,0.676 [0.652 - 0.698],0.634 [0.629 - 0.638],0.633 [0.589 - 0.677],0.634 [0.629 - 0.638],0.015 [0.014 - 0.017],0.266 [0.221 - 0.311],0.030 [0.026 - 0.033]
Protein+Demographic,0.784 [0.759 - 0.807],0.714 [0.710 - 0.718],0.709 [0.665 - 0.748],0.714 [0.710 - 0.718],0.022 [0.019 - 0.024],0.422 [0.379 - 0.463],0.042 [0.038 - 0.046]
