,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.764 [0.740 - 0.790],0.704 [0.700 - 0.708],0.705 [0.663 - 0.747],0.704 [0.700 - 0.708],0.023 [0.020 - 0.025],0.408 [0.366 - 0.450],0.044 [0.039 - 0.048]
Demographic,0.633 [0.609 - 0.661],0.596 [0.592 - 0.600],0.594 [0.547 - 0.638],0.596 [0.592 - 0.600],0.014 [0.012 - 0.016],0.190 [0.143 - 0.235],0.028 [0.024 - 0.031]
Protein+Demographic,0.764 [0.739 - 0.791],0.700 [0.696 - 0.704],0.701 [0.657 - 0.743],0.700 [0.696 - 0.704],0.022 [0.020 - 0.024],0.401 [0.358 - 0.442],0.043 [0.039 - 0.047]
