,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.697 [0.650 - 0.740],0.646 [0.643 - 0.650],0.643 [0.563 - 0.720],0.646 [0.643 - 0.651],0.005 [0.004 - 0.006],0.290 [0.210 - 0.366],0.010 [0.008 - 0.012]
Demographic,0.616 [0.574 - 0.664],0.592 [0.587 - 0.596],0.592 [0.511 - 0.669],0.592 [0.587 - 0.596],0.004 [0.003 - 0.005],0.183 [0.103 - 0.262],0.008 [0.006 - 0.010]
Protein+Demographic,0.696 [0.648 - 0.739],0.628 [0.624 - 0.632],0.630 [0.546 - 0.706],0.628 [0.624 - 0.632],0.005 [0.004 - 0.006],0.257 [0.175 - 0.334],0.009 [0.007 - 0.011]
