,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.905 [0.876 - 0.931],0.831 [0.827 - 0.835],0.828 [0.767 - 0.881],0.831 [0.827 - 0.835],0.024 [0.020 - 0.028],0.659 [0.597 - 0.713],0.046 [0.039 - 0.055]
Demographic,0.715 [0.678 - 0.750],0.669 [0.664 - 0.674],0.668 [0.595 - 0.738],0.669 [0.664 - 0.674],0.010 [0.008 - 0.012],0.337 [0.264 - 0.408],0.020 [0.016 - 0.024]
Protein+Demographic,0.906 [0.876 - 0.932],0.827 [0.823 - 0.831],0.828 [0.768 - 0.882],0.827 [0.823 - 0.831],0.023 [0.020 - 0.028],0.654 [0.593 - 0.709],0.045 [0.039 - 0.053]
