,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.635 - 0.658],0.608 [0.604 - 0.612],0.608 [0.588 - 0.625],0.608 [0.604 - 0.612],0.078 [0.074 - 0.082],0.215 [0.194 - 0.234],0.139 [0.132 - 0.146]
Demographic,0.614 [0.604 - 0.625],0.587 [0.583 - 0.592],0.586 [0.568 - 0.605],0.587 [0.583 - 0.592],0.072 [0.069 - 0.076],0.174 [0.154 - 0.194],0.129 [0.123 - 0.135]
Protein+Demographic,0.651 [0.640 - 0.661],0.612 [0.607 - 0.616],0.612 [0.592 - 0.629],0.612 [0.607 - 0.616],0.080 [0.076 - 0.083],0.224 [0.203 - 0.242],0.141 [0.135 - 0.147]
