,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.883 [0.856 - 0.909],0.807 [0.804 - 0.810],0.808 [0.749 - 0.864],0.807 [0.804 - 0.811],0.015 [0.013 - 0.017],0.615 [0.555 - 0.671],0.029 [0.025 - 0.034]
Demographic,0.679 [0.638 - 0.718],0.632 [0.628 - 0.636],0.633 [0.561 - 0.704],0.632 [0.628 - 0.636],0.006 [0.005 - 0.007],0.264 [0.193 - 0.336],0.012 [0.010 - 0.014]
Protein+Demographic,0.886 [0.860 - 0.912],0.810 [0.807 - 0.813],0.812 [0.757 - 0.864],0.810 [0.807 - 0.813],0.015 [0.013 - 0.018],0.623 [0.566 - 0.675],0.030 [0.026 - 0.035]
