,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.707 [0.687 - 0.727],0.655 [0.651 - 0.660],0.655 [0.618 - 0.692],0.656 [0.651 - 0.660],0.023 [0.021 - 0.026],0.310 [0.274 - 0.348],0.045 [0.040 - 0.049]
Demographic,0.708 [0.686 - 0.728],0.647 [0.643 - 0.651],0.647 [0.606 - 0.685],0.647 [0.643 - 0.651],0.022 [0.020 - 0.025],0.294 [0.252 - 0.332],0.043 [0.039 - 0.048]
Protein+Demographic,0.722 [0.701 - 0.742],0.674 [0.670 - 0.679],0.674 [0.635 - 0.711],0.674 [0.670 - 0.679],0.025 [0.023 - 0.028],0.348 [0.309 - 0.386],0.048 [0.044 - 0.053]
