,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.756 [0.734 - 0.777],0.686 [0.681 - 0.690],0.686 [0.651 - 0.720],0.686 [0.681 - 0.690],0.037 [0.034 - 0.040],0.372 [0.338 - 0.406],0.070 [0.065 - 0.076]
Demographic,0.642 [0.623 - 0.662],0.610 [0.605 - 0.615],0.611 [0.574 - 0.647],0.610 [0.605 - 0.615],0.027 [0.024 - 0.029],0.221 [0.183 - 0.256],0.051 [0.047 - 0.056]
Protein+Demographic,0.760 [0.739 - 0.782],0.687 [0.682 - 0.692],0.686 [0.653 - 0.721],0.687 [0.682 - 0.692],0.037 [0.034 - 0.040],0.373 [0.341 - 0.408],0.071 [0.065 - 0.077]
