,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.679 [0.649 - 0.708],0.629 [0.625 - 0.634],0.631 [0.576 - 0.679],0.629 [0.625 - 0.634],0.015 [0.013 - 0.018],0.260 [0.206 - 0.309],0.030 [0.026 - 0.034]
Demographic,0.624 [0.594 - 0.653],0.584 [0.579 - 0.589],0.583 [0.533 - 0.635],0.584 [0.579 - 0.590],0.013 [0.011 - 0.014],0.167 [0.115 - 0.220],0.025 [0.022 - 0.028]
Protein+Demographic,0.706 [0.678 - 0.735],0.650 [0.645 - 0.654],0.650 [0.601 - 0.702],0.650 [0.645 - 0.654],0.017 [0.015 - 0.019],0.300 [0.250 - 0.351],0.033 [0.028 - 0.037]
