,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.910 [0.903 - 0.917],0.837 [0.832 - 0.841],0.836 [0.815 - 0.857],0.837 [0.832 - 0.841],0.187 [0.176 - 0.197],0.673 [0.651 - 0.694],0.306 [0.290 - 0.320]
Demographic,0.927 [0.923 - 0.931],0.854 [0.850 - 0.858],0.854 [0.834 - 0.871],0.854 [0.850 - 0.858],0.208 [0.197 - 0.219],0.707 [0.687 - 0.725],0.334 [0.319 - 0.348]
Protein+Demographic,0.940 [0.935 - 0.943],0.865 [0.861 - 0.869],0.865 [0.846 - 0.883],0.865 [0.861 - 0.869],0.224 [0.212 - 0.236],0.730 [0.712 - 0.749],0.356 [0.341 - 0.371]
