,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.623 [0.598 - 0.647],0.590 [0.586 - 0.595],0.590 [0.547 - 0.634],0.590 [0.586 - 0.595],0.017 [0.015 - 0.019],0.181 [0.138 - 0.225],0.033 [0.029 - 0.037]
Demographic,0.613 [0.590 - 0.636],0.576 [0.571 - 0.580],0.575 [0.535 - 0.614],0.576 [0.571 - 0.580],0.016 [0.014 - 0.018],0.150 [0.111 - 0.191],0.031 [0.028 - 0.034]
Protein+Demographic,0.640 [0.618 - 0.663],0.606 [0.601 - 0.611],0.606 [0.567 - 0.647],0.606 [0.601 - 0.611],0.018 [0.016 - 0.020],0.213 [0.172 - 0.253],0.035 [0.032 - 0.039]
