,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.514 [0.493 - 0.535],0.518 [0.513 - 0.522],0.517 [0.483 - 0.553],0.518 [0.513 - 0.522],0.016 [0.014 - 0.017],0.035 [0.000 - 0.071],0.030 [0.027 - 0.033]
Demographic,0.520 [0.502 - 0.541],0.524 [0.520 - 0.528],0.523 [0.490 - 0.560],0.524 [0.520 - 0.528],0.016 [0.014 - 0.018],0.047 [0.013 - 0.085],0.031 [0.028 - 0.034]
Protein+Demographic,0.520 [0.500 - 0.541],0.520 [0.516 - 0.524],0.520 [0.486 - 0.557],0.520 [0.516 - 0.524],0.016 [0.014 - 0.017],0.040 [0.007 - 0.076],0.030 [0.028 - 0.033]
