,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.783 [0.761 - 0.803],0.709 [0.705 - 0.714],0.707 [0.672 - 0.742],0.709 [0.705 - 0.714],0.033 [0.030 - 0.037],0.417 [0.380 - 0.452],0.064 [0.057 - 0.070]
Demographic,0.691 [0.671 - 0.712],0.635 [0.630 - 0.639],0.635 [0.594 - 0.673],0.635 [0.630 - 0.639],0.024 [0.022 - 0.027],0.270 [0.229 - 0.309],0.046 [0.042 - 0.051]
Protein+Demographic,0.789 [0.767 - 0.808],0.710 [0.706 - 0.715],0.710 [0.671 - 0.746],0.710 [0.706 - 0.715],0.034 [0.030 - 0.037],0.421 [0.381 - 0.458],0.064 [0.058 - 0.070]
