,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.486 [0.439 - 0.529],0.474 [0.468 - 0.479],0.469 [0.391 - 0.549],0.474 [0.468 - 0.479],0.005 [0.004 - 0.006],-0.057 [-0.137 - 0.022],0.010 [0.008 - 0.012]
Demographic,0.496 [0.453 - 0.544],0.489 [0.483 - 0.494],0.488 [0.411 - 0.564],0.489 [0.483 - 0.494],0.005 [0.004 - 0.006],-0.022 [-0.100 - 0.053],0.010 [0.008 - 0.013]
Protein+Demographic,0.488 [0.440 - 0.530],0.511 [0.505 - 0.517],0.503 [0.421 - 0.578],0.511 [0.505 - 0.517],0.006 [0.004 - 0.007],0.014 [-0.068 - 0.088],0.011 [0.009 - 0.014]
