,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.577 - 0.616],0.562 [0.557 - 0.566],0.562 [0.527 - 0.596],0.562 [0.557 - 0.566],0.020 [0.019 - 0.022],0.124 [0.088 - 0.158],0.039 [0.036 - 0.043]
Demographic,0.563 [0.544 - 0.584],0.556 [0.552 - 0.560],0.555 [0.524 - 0.589],0.556 [0.552 - 0.560],0.020 [0.018 - 0.022],0.111 [0.081 - 0.144],0.038 [0.035 - 0.042]
Protein+Demographic,0.603 [0.583 - 0.622],0.572 [0.568 - 0.576],0.572 [0.535 - 0.607],0.572 [0.567 - 0.576],0.021 [0.019 - 0.023],0.144 [0.107 - 0.179],0.041 [0.037 - 0.044]
