,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.551 [0.529 - 0.570],0.543 [0.539 - 0.547],0.543 [0.503 - 0.577],0.543 [0.539 - 0.547],0.017 [0.015 - 0.019],0.086 [0.046 - 0.120],0.034 [0.030 - 0.037]
Demographic,0.585 [0.568 - 0.607],0.572 [0.568 - 0.576],0.572 [0.539 - 0.606],0.572 [0.568 - 0.576],0.019 [0.018 - 0.021],0.144 [0.110 - 0.178],0.037 [0.034 - 0.041]
Protein+Demographic,0.561 [0.538 - 0.580],0.550 [0.546 - 0.555],0.551 [0.508 - 0.584],0.550 [0.546 - 0.555],0.018 [0.016 - 0.019],0.101 [0.059 - 0.135],0.034 [0.031 - 0.038]
