,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.672 [0.657 - 0.688],0.627 [0.623 - 0.631],0.628 [0.601 - 0.655],0.627 [0.623 - 0.631],0.042 [0.039 - 0.044],0.255 [0.228 - 0.281],0.078 [0.073 - 0.083]
Demographic,0.622 [0.607 - 0.638],0.592 [0.588 - 0.596],0.593 [0.566 - 0.621],0.592 [0.588 - 0.596],0.036 [0.033 - 0.039],0.185 [0.157 - 0.214],0.068 [0.063 - 0.073]
Protein+Demographic,0.677 [0.662 - 0.693],0.634 [0.630 - 0.638],0.634 [0.608 - 0.660],0.634 [0.630 - 0.638],0.043 [0.040 - 0.046],0.268 [0.242 - 0.294],0.080 [0.074 - 0.085]
