,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.717 [0.675 - 0.761],0.660 [0.655 - 0.664],0.656 [0.574 - 0.741],0.660 [0.655 - 0.664],0.006 [0.005 - 0.007],0.316 [0.233 - 0.400],0.012 [0.010 - 0.015]
Demographic,0.718 [0.679 - 0.756],0.656 [0.651 - 0.660],0.656 [0.572 - 0.729],0.656 [0.651 - 0.660],0.006 [0.005 - 0.007],0.312 [0.228 - 0.386],0.012 [0.010 - 0.014]
Protein+Demographic,0.811 [0.776 - 0.841],0.739 [0.735 - 0.743],0.740 [0.664 - 0.809],0.739 [0.735 - 0.743],0.009 [0.007 - 0.011],0.478 [0.403 - 0.548],0.018 [0.014 - 0.021]
