,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.655 [0.643 - 0.667],0.606 [0.601 - 0.610],0.606 [0.587 - 0.628],0.606 [0.601 - 0.610],0.068 [0.064 - 0.071],0.212 [0.192 - 0.234],0.122 [0.116 - 0.127]
Demographic,0.641 [0.630 - 0.654],0.603 [0.598 - 0.607],0.603 [0.581 - 0.625],0.603 [0.598 - 0.607],0.067 [0.063 - 0.070],0.206 [0.184 - 0.228],0.120 [0.114 - 0.126]
Protein+Demographic,0.662 [0.651 - 0.675],0.608 [0.604 - 0.612],0.609 [0.590 - 0.630],0.608 [0.604 - 0.612],0.068 [0.065 - 0.072],0.216 [0.197 - 0.238],0.123 [0.117 - 0.129]
