,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.529 [0.473 - 0.582],0.525 [0.520 - 0.530],0.526 [0.433 - 0.617],0.525 [0.520 - 0.530],0.003 [0.002 - 0.004],0.051 [-0.043 - 0.141],0.006 [0.005 - 0.008]
Demographic,0.555 [0.508 - 0.602],0.519 [0.514 - 0.523],0.517 [0.425 - 0.604],0.519 [0.514 - 0.523],0.003 [0.002 - 0.004],0.036 [-0.059 - 0.121],0.006 [0.004 - 0.007]
Protein+Demographic,0.578 [0.520 - 0.631],0.563 [0.558 - 0.568],0.561 [0.470 - 0.649],0.563 [0.558 - 0.568],0.004 [0.003 - 0.004],0.125 [0.033 - 0.212],0.007 [0.005 - 0.009]
