,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.686 [0.670 - 0.700],0.633 [0.626 - 0.639],0.633 [0.607 - 0.657],0.633 [0.626 - 0.639],0.104 [0.097 - 0.110],0.265 [0.238 - 0.291],0.178 [0.167 - 0.189]
Demographic,0.657 [0.642 - 0.672],0.624 [0.618 - 0.631],0.625 [0.599 - 0.649],0.624 [0.617 - 0.631],0.100 [0.093 - 0.107],0.248 [0.223 - 0.274],0.173 [0.162 - 0.184]
Protein+Demographic,0.694 [0.678 - 0.709],0.642 [0.636 - 0.648],0.641 [0.614 - 0.667],0.642 [0.635 - 0.649],0.107 [0.100 - 0.114],0.283 [0.256 - 0.311],0.184 [0.172 - 0.195]
