,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.824 [0.793 - 0.854],0.754 [0.750 - 0.757],0.753 [0.698 - 0.804],0.754 [0.750 - 0.757],0.015 [0.013 - 0.018],0.506 [0.451 - 0.558],0.030 [0.026 - 0.035]
Demographic,0.703 [0.671 - 0.735],0.656 [0.652 - 0.660],0.657 [0.603 - 0.711],0.656 [0.652 - 0.660],0.010 [0.008 - 0.011],0.313 [0.261 - 0.367],0.019 [0.017 - 0.022]
Protein+Demographic,0.828 [0.796 - 0.858],0.762 [0.758 - 0.765],0.765 [0.706 - 0.818],0.762 [0.758 - 0.765],0.016 [0.014 - 0.019],0.527 [0.468 - 0.579],0.032 [0.027 - 0.036]
