,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.754 [0.726 - 0.780],0.693 [0.689 - 0.697],0.695 [0.648 - 0.737],0.693 [0.689 - 0.697],0.019 [0.017 - 0.021],0.389 [0.340 - 0.431],0.036 [0.032 - 0.040]
Demographic,0.627 [0.599 - 0.655],0.595 [0.591 - 0.599],0.592 [0.547 - 0.641],0.595 [0.591 - 0.599],0.012 [0.011 - 0.014],0.187 [0.141 - 0.236],0.024 [0.021 - 0.027]
Protein+Demographic,0.755 [0.727 - 0.781],0.698 [0.695 - 0.703],0.700 [0.652 - 0.742],0.698 [0.694 - 0.703],0.019 [0.017 - 0.021],0.399 [0.351 - 0.441],0.037 [0.033 - 0.041]
