,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.709 [0.681 - 0.738],0.655 [0.650 - 0.659],0.652 [0.602 - 0.705],0.655 [0.650 - 0.659],0.013 [0.011 - 0.015],0.307 [0.257 - 0.360],0.026 [0.023 - 0.029]
Demographic,0.743 [0.716 - 0.769],0.682 [0.678 - 0.686],0.682 [0.633 - 0.727],0.682 [0.678 - 0.686],0.015 [0.013 - 0.017],0.364 [0.316 - 0.409],0.029 [0.026 - 0.033]
Protein+Demographic,0.734 [0.705 - 0.763],0.669 [0.665 - 0.673],0.670 [0.623 - 0.720],0.669 [0.665 - 0.673],0.014 [0.012 - 0.016],0.339 [0.292 - 0.390],0.027 [0.024 - 0.031]
