,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.800 [0.754 - 0.840],0.723 [0.719 - 0.728],0.722 [0.643 - 0.795],0.723 [0.719 - 0.728],0.008 [0.007 - 0.010],0.446 [0.367 - 0.517],0.016 [0.013 - 0.020]
Demographic,0.697 [0.650 - 0.742],0.673 [0.669 - 0.677],0.672 [0.596 - 0.746],0.673 [0.669 - 0.677],0.007 [0.005 - 0.008],0.345 [0.268 - 0.420],0.013 [0.011 - 0.016]
Protein+Demographic,0.795 [0.751 - 0.837],0.737 [0.733 - 0.741],0.731 [0.656 - 0.800],0.737 [0.733 - 0.741],0.009 [0.007 - 0.011],0.467 [0.393 - 0.537],0.017 [0.014 - 0.021]
