,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.666 [0.651 - 0.681],0.609 [0.603 - 0.615],0.609 [0.576 - 0.638],0.609 [0.603 - 0.616],0.063 [0.058 - 0.068],0.217 [0.183 - 0.248],0.114 [0.106 - 0.123]
Demographic,0.669 [0.655 - 0.682],0.605 [0.599 - 0.612],0.605 [0.572 - 0.636],0.605 [0.599 - 0.612],0.062 [0.057 - 0.067],0.210 [0.177 - 0.243],0.113 [0.104 - 0.121]
Protein+Demographic,0.710 [0.696 - 0.724],0.641 [0.635 - 0.647],0.641 [0.612 - 0.672],0.641 [0.635 - 0.647],0.072 [0.066 - 0.077],0.282 [0.250 - 0.313],0.129 [0.120 - 0.138]
