,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.490 [0.455 - 0.526],0.513 [0.509 - 0.518],0.508 [0.449 - 0.564],0.513 [0.509 - 0.518],0.005 [0.004 - 0.006],0.021 [-0.038 - 0.077],0.010 [0.009 - 0.012]
Demographic,0.528 [0.490 - 0.566],0.526 [0.522 - 0.531],0.524 [0.465 - 0.584],0.526 [0.522 - 0.531],0.006 [0.005 - 0.007],0.050 [-0.011 - 0.109],0.011 [0.009 - 0.013]
Protein+Demographic,0.488 [0.452 - 0.526],0.500 [0.496 - 0.504],0.500 [0.439 - 0.560],0.500 [0.496 - 0.504],0.005 [0.004 - 0.006],-0.000 [-0.062 - 0.060],0.010 [0.008 - 0.012]
